name,official_site,lat,lon,platform,access,evidence_url,confidence,note
Ashludie Course,,,,not_a_club,out_of_scope,,high,"a course name, not a club name; nothing to search on"
David Lloyd Rouken Glen Golf Club,,,,not_a_club,out_of_scope,,high,not a club a visitor books a round at
Glens Course,,,,not_a_club,out_of_scope,,high,"a course name, not a club name; nothing to search on"
Gullane Childrens Course,,,,not_a_club,out_of_scope,,high,"a course name, not a club name; nothing to search on"
Halkett Course,,,,not_a_club,out_of_scope,,high,"a course name, not a club name; nothing to search on"
Kempston Course,,,,not_a_club,out_of_scope,,high,"a course name, not a club name; nothing to search on"
Lansdowne Course,,,,not_a_club,out_of_scope,,high,"a course name, not a club name; nothing to search on"
Medal Course,,,,not_a_club,out_of_scope,,high,"a course name, not a club name; nothing to search on"
Pitlochry Putting Green,,,,not_a_club,out_of_scope,,high,not a club a visitor books a round at
Rosemount Course,,,,not_a_club,out_of_scope,,high,"a course name, not a club name; nothing to search on"
The Bruce,,,,not_a_club,out_of_scope,,high,"a course name, not a club name; nothing to search on"
The Carnoustie Buddon Course,,,,not_a_club,out_of_scope,,high,"a course name, not a club name; nothing to search on"
The Carnoustie Burnside Course,,,,not_a_club,out_of_scope,,high,"a course name, not a club name; nothing to search on"
The Carnoustie Championship Course,,,,not_a_club,out_of_scope,,high,"a course name, not a club name; nothing to search on"
The Dornock Course,,,,not_a_club,out_of_scope,,high,"a course name, not a club name; nothing to search on"
The Montgomery,,,,not_a_club,out_of_scope,,high,"a course name, not a club name; nothing to search on"
The Nestie,,,,not_a_club,out_of_scope,,high,"a course name, not a club name; nothing to search on"
Elderslie Golf Club,https://eldersliegolfclub.com/,55.8329475,-4.4722228,brs,public,https://visitors.brsgolf.com/elderslie,high,BRS page title: Elderslie Golf Club - Book Tee Times Online - Online Golf Bo
Cowglen Golf Club,https://www.cowglengolfclub.co.uk/,55.8184832,-4.3174518,brs,public,https://visitors.brsgolf.com/cowglen,high,BRS page title: Cowglen Golf Club - Book Tee Times Online - Online Golf Book
Fortrose & Rosemarkie Golf Club,https://www.fortrosegolfclub.co.uk/,57.5783631,-4.1032654,brs,public,https://visitors.brsgolf.com/fortrose,high,BRS page title: Fortrose &amp; Rosemarkie Golf Club - Book Tee Times Online 
Pumpherston Golf Club,https://www.pumpherstongolfclub.co.uk/,55.9073304,-3.4827772,brs,public,https://visitors.brsgolf.com/pumpherston,high,BRS page title: Pumpherston Golf Club - Book Tee Times Online - Online Golf 
Milngavie Golf Club,https://www.milngaviegolfclub.co.uk/,55.958339,-4.3421044,brs,public,https://visitors.brsgolf.com/milngavie,high,BRS page title: Milngavie Golf Club - Book Tee Times Online - Online Golf Bo
Aberdour Golf Club,https://www.aberdourgolfclub.co.uk/,56.0463831,-3.3065996,brs,public,https://visitors.brsgolf.com/aberdour,high,BRS page title: Aberdour Golf Club - Book Tee Times Online - Online Golf Boo
Lochgelly Golf Club,https://www.lochgellygolfclub.co.uk/,56.126636,-3.322197,brs,public,https://visitors.brsgolf.com/lochgelly,high,BRS page title: Lochgelly Golf Club - Book Tee Times Online - Online Golf Bo
Gleddoch Golf and Spa Resort,https://www.gleddoch.com/golf/,55.9157436,-4.5855535,brs,public,https://visitors.brsgolf.com/gleddoch,high,BRS page title: Gleddoch Golf Club - Book Tee Times Online - Online Golf Boo
Shiskine Golf Club,https://www.shiskinegolf.com/,55.506966,-5.3473513,brs,public,https://visitors.brsgolf.com/shiskine,high,BRS page title: Shiskine Golf &amp; Tennis Club - Book Tee Times Online - On
Powfoot Golf Club,https://www.powfootgolfclub.com/,54.9770609,-3.3419755,brs,public,https://visitors.brsgolf.com/powfoot,high,BRS page title: Powfoot Golf Club - Book Tee Times Online - Online Golf Book
Portpatrick Dunskey Golf Club,https://www.portpatrickgolfclub.com/,54.8478127,-5.1201148,brs,public,https://visitors.brsgolf.com/portpatrick,high,BRS page title: Portpatrick Dunskey Golf Club - Book Tee Times Online - Onli
Auchterarder Golf Club,https://www.auchterardergolf.co.uk/home,56.2879046,-3.727848,brs,public,https://visitors.brsgolf.com/auchterarder,high,BRS page title: Auchterarder Golf Club - Book Tee Times Online - Online Golf
North Inch Golf Course,https://www.northinchgolf.co.uk/,56.4092244,-3.4368764,brs,public,https://visitors.brsgolf.com/northinch,high,BRS page title: North Inch Golf Course - Book Tee Times Online - Online Golf
Kingussie Golf Club,https://kingussiegolfclub.co.uk/,57.0914782,-4.0529104,brs,public,https://visitors.brsgolf.com/kingussie,high,BRS page title: Kingussie Golf Club - Book Tee Times Online - Online Golf Bo
Gifford Golf Club,https://www.giffordgolfclub.com/,55.8956452,-2.7590832,brs,public,https://visitors.brsgolf.com/giffordgc,high,BRS page title: Gifford Golf Club - Book Tee Times Online - Online Golf Book
Lamlash Golf Club,https://www.lamlashgolfclub.com/,55.5456052,-5.1288983,brs,public,https://visitors.brsgolf.com/lamlash,high,BRS page title: Lamlash Golf Club - Book Tee Times Online - Online Golf Book
Inchmarlo Golf Resort,https://www.inchmarlogolf.co.uk/,57.0589054,-2.5339817,brs,public,https://visitors.brsgolf.com/inchmarlo,high,BRS page title: Inchmarlo Golf Centre - Book Tee Times Online - Online Golf 
Kintore Golf Club,https://www.kintoregolfclub.net/,57.2431114,-2.3207408,brs,public,https://visitors.brsgolf.com/kintore,high,BRS page title: Kintore Golf Club - Book Tee Times Online - Online Golf Book
Brodick Golf Course,https://www.brodickgolf.com/,55.5838116,-5.1587175,brs,public,https://visitors.brsgolf.com/brodick,high,BRS page title: Brodick Golf Club - Book Tee Times Online - Online Golf Book
